year,month,site,lat,lon,type,W1_ERROR,W2_ERROR,W3_ERROR,W4_ERROR
2004,5,US-SRM,31.8214,-110.8661,WSA,1.740895536,4.751258088,0.611921214,0.091367752
2004,6,US-SRM,31.8214,-110.8661,WSA,1.763546636,0,0.661986835,0.103764637
2005,1,US-SRM,31.8214,-110.8661,WSA,1.093483547,0.317035025,0.31047927,0.16162932
2005,2,US-SRM,31.8214,-110.8661,WSA,1.358836909,NA,0.250994378,0.162652703
2005,3,US-SRM,31.8214,-110.8661,WSA,1.94E-14,0.491285302,0.380888103,0.193507528
2005,4,US-SRM,31.8214,-110.8661,WSA,0,1.28849317,0.516737541,0.167805312
2005,5,US-SRM,31.8214,-110.8661,WSA,1.763628196,2.810431055,0.57751758,0.15968924
2005,6,US-SRM,31.8214,-110.8661,WSA,1.12E-14,118.8501873,0.65502242,0.159907064
2005,7,US-SRM,31.8214,-110.8661,WSA,0,9.547132498,0.633741402,0.156951218
2005,8,US-SRM,31.8214,-110.8661,WSA,0,0.986220595,0.485010581,0.03082267
2005,9,US-SRM,31.8214,-110.8661,WSA,2.02E-14,2.64298725,0.580199251,0
2005,10,US-SRM,31.8214,-110.8661,WSA,0,1.00425905,0.487301413,0.042990584
2005,11,US-SRM,31.8214,-110.8661,WSA,0,0.868613139,0.46841173,0.046991672
2005,12,US-SRM,31.8214,-110.8661,WSA,1.6924185,0.502276888,0.384358523,0.070036951
2006,9,US-SRM,31.8214,-110.8661,WSA,0.659598587,0.89584691,0.472534351,0
2006,12,US-SRM,31.8214,-110.8661,WSA,1.92E-14,0.346348031,0.324806505,0.067046136
2006,10,US-SRM,31.8214,-110.8661,WSA,1.318545543,0.929919788,0.477445137,0.088736198
2006,7,US-SRM,31.8214,-110.8661,WSA,1.240620893,2.723961364,0.582221246,0.158780497
2006,1,US-SRM,31.8214,-110.8661,WSA,1.813598896,0.555890504,0.403299343,0.122376483
2006,11,US-SRM,31.8214,-110.8661,WSA,1.660562346,0.800990545,0.457331181,0.115517977
2006,6,US-SRM,31.8214,-110.8661,WSA,1.685453248,99.80498039,0.65889796,0.172071171
2006,8,US-SRM,31.8214,-110.8661,WSA,0,0.877273261,0.465370451,0.031963033
2007,5,US-SRM,31.8214,-110.8661,WSA,1.750659792,3.622273581,0.599122281,0.092949488
2007,1,US-SRM,31.8214,-110.8661,WSA,1.56E-14,NA,0.26806437,0.146205946
2007,4,US-SRM,31.8214,-110.8661,WSA,1.702136942,1.1674343,0.500488409,0.164087695
2007,6,US-SRM,31.8214,-110.8661,WSA,0,0,0.659269594,0.167851054
2007,7,US-SRM,31.8214,-110.8661,WSA,0,2.149606299,0.558733537,0.163032292
2007,8,US-SRM,31.8214,-110.8661,WSA,0.706647352,1.145634974,0.498325014,0
2007,9,US-SRM,31.8214,-110.8661,WSA,1.223850335,1.576904493,0.53772801,0.001051385
2007,10,US-SRM,31.8214,-110.8661,WSA,1.90E-14,1.34741784,0.516220707,0.099067538
2007,11,US-SRM,31.8214,-110.8661,WSA,1.666864536,0.844486714,0.460325046,0.114645163
2007,12,US-SRM,31.8214,-110.8661,WSA,1.233969494,NA,0.272656718,0.157107174
2008,1,US-SRM,31.8214,-110.8661,WSA,1.535248292,0.300390117,0.301764539,0.066599646
2008,2,US-SRM,31.8214,-110.8661,WSA,0,0.450720827,0.367250776,0.098852119
2008,3,US-SRM,31.8214,-110.8661,WSA,1.667567014,0.804138242,0.457875781,0.243091576
2008,9,US-SRM,31.8214,-110.8661,WSA,0.830952197,1.472187886,0.525297878,0.11078088
2008,4,US-SRM,31.8214,-110.8661,WSA,1.852267329,1.651860446,0.536376487,0.084083976
2008,5,US-SRM,31.8214,-110.8661,WSA,1.736062803,2.041535976,0.560894193,0.217498258
2008,6,US-SRM,31.8214,-110.8661,WSA,1.674379012,0,0.664197501,0.220945365
2008,7,US-SRM,31.8214,-110.8661,WSA,0.625477932,0.99252802,0.481143637,0.066704972
2008,10,US-SRM,31.8214,-110.8661,WSA,1.40E-14,1.595927639,0.53889373,0.122854841
2008,11,US-SRM,31.8214,-110.8661,WSA,1.63E-14,0.691600148,0.432584101,0.018619033
2008,12,US-SRM,31.8214,-110.8661,WSA,1.29E-14,0.347368421,0.325283391,0.009690603
2008,8,US-SRM,31.8214,-110.8661,WSA,0,0.902044698,0.473447506,0
2009,6,US-SRM,31.8214,-110.8661,WSA,0,4.530591082,0.602535642,0.053640657
2009,5,US-SRM,31.8214,-110.8661,WSA,1.642825955,3.676995031,0.599908147,0.280012282
2009,7,US-SRM,31.8214,-110.8661,WSA,2.20E-14,2.714882749,0.575303334,0
2009,8,US-SRM,31.8214,-110.8661,WSA,1.431627001,4.990265818,0.606489699,0.001758756
2009,9,US-SRM,31.8214,-110.8661,WSA,1.14E-14,2.283061455,0.563288228,0.032000909
2009,10,US-SRM,31.8214,-110.8661,WSA,1.81539964,1.071733782,0.490495574,0.038579607
2009,11,US-SRM,31.8214,-110.8661,WSA,1.42E-14,0.866868911,0.468141401,0.269800806
2009,12,US-SRM,31.8214,-110.8661,WSA,1.509990433,0.287104819,0.296224118,0.296977544
2009,2,US-SRM,31.8214,-110.8661,WSA,2.09E-14,0.608201829,0.417152402,0.331697874
2009,3,US-SRM,31.8214,-110.8661,WSA,1.768722312,0.869486475,0.464196835,0.070074311
2009,4,US-SRM,31.8214,-110.8661,WSA,1.787615008,1.245771633,0.512982939,0.310882546
2010,3,US-SRM,31.8214,-110.8661,WSA,1.87E-14,0.53609831,0.394494039,0.194561348
2010,2,US-SRM,31.8214,-110.8661,WSA,1.228191354,0.265672586,0.283659131,0.185346763
2010,4,US-SRM,31.8214,-110.8661,WSA,1.626688119,0.842574999,0.460022264,0.137879112
2010,5,US-SRM,31.8214,-110.8661,WSA,1.69E-14,2.353243215,0.565502699,0.120984351
2010,6,US-SRM,31.8214,-110.8661,WSA,0,0,0.650969858,0.133322282
2010,7,US-SRM,31.8214,-110.8661,WSA,1.49E-14,2.120124805,0.557660861,0.129327207
2010,8,US-SRM,31.8214,-110.8661,WSA,0.748609357,1.357100766,0.51697278,0.016188144
2010,9,US-SRM,31.8214,-110.8661,WSA,1.219572834,2.560698787,0.578029165,0
2010,10,US-SRM,31.8214,-110.8661,WSA,1.42E-14,0.871345029,0.46883358,0.053719961
2010,11,US-SRM,31.8214,-110.8661,WSA,0,0.618041159,0.41609887,0.082263172
2011,9,US-SRM,31.8214,-110.8661,WSA,0.69803086,1.774165583,0.542843236,0.015287409
2011,5,US-SRM,31.8214,-110.8661,WSA,2.17E-14,2.403531164,0.573523895,0.157981567
2011,7,US-SRM,31.8214,-110.8661,WSA,0,1.987303958,0.552491923,0.106916925
2011,8,US-SRM,31.8214,-110.8661,WSA,0.798689242,1.754820937,0.547807373,0
2011,10,US-SRM,31.8214,-110.8661,WSA,1.269937538,1.441443503,0.528711115,0.051506551
2011,11,US-SRM,31.8214,-110.8661,WSA,1.28E-14,0.454347134,0.368526231,0.040351837
2011,12,US-SRM,31.8214,-110.8661,WSA,0,NA,0.261954876,0.108249883
2012,10,US-SRM,31.8214,-110.8661,WSA,0,1.49298847,0.532298438,0.053857822
2012,12,US-SRM,31.8214,-110.8661,WSA,1.331769514,0.327140013,0.315559382,0.111244461
2012,11,US-SRM,31.8214,-110.8661,WSA,1.489422031,0.789008777,0.451123301,0.11635388
2012,7,US-SRM,31.8214,-110.8661,WSA,0.939436619,1.254473721,0.50853857,0.122525467
2012,4,US-SRM,31.8214,-110.8661,WSA,1.60E-14,1.505480739,0.527513095,0.174374156
2012,5,US-SRM,31.8214,-110.8661,WSA,1.81E-14,5.7667583,0.61939721,0.112597449
2012,6,US-SRM,31.8214,-110.8661,WSA,1.664707775,0,0.659472007,0.120324758
2012,8,US-SRM,31.8214,-110.8661,WSA,0,2.005823784,0.553247694,0.103742109
2012,9,US-SRM,31.8214,-110.8661,WSA,0.864190715,1.120469154,0.500712024,0
2012,3,US-SRM,31.8214,-110.8661,WSA,0,0.786711334,0.454822768,0.174764363
2012,2,US-SRM,31.8214,-110.8661,WSA,1.666722808,0.423804227,0.357407529,0.186404614
2012,1,US-SRM,31.8214,-110.8661,WSA,0,0.500586166,0.383830575,0.194007513
2013,2,US-SRM,31.8214,-110.8661,WSA,1.387861324,0.32231405,0.313152401,0.097789572
2013,3,US-SRM,31.8214,-110.8661,WSA,1.57E-14,0.987454195,0.480506673,0.140248384
2013,4,US-SRM,31.8214,-110.8661,WSA,0,1.287348106,0.511355732,0.10923607
2013,5,US-SRM,31.8214,-110.8661,WSA,1.37E-14,3.249667995,0.586182198,0.085192917
2013,9,US-SRM,31.8214,-110.8661,WSA,0,1.540489044,0.529758076,0
2013,10,US-SRM,31.8214,-110.8661,WSA,1.751382104,1.2803392,0.516036123,0.127135141
2013,11,US-SRM,31.8214,-110.8661,WSA,1.58685673,0.527883881,0.392104569,0.076131731
2013,12,US-SRM,31.8214,-110.8661,WSA,0,0.348106332,0.327761949,0.173741689
2013,7,US-SRM,31.8214,-110.8661,WSA,0,1.534653465,0.529389665,0.044413465
2013,8,US-SRM,31.8214,-110.8661,WSA,0.863421717,1.548785344,0.535962106,0.072583183
2013,6,US-SRM,31.8214,-110.8661,WSA,1.812314703,0,0.684614508,0.167632819
2014,4,US-SRM,31.8214,-110.8661,WSA,1.656672287,1.307470436,0.513024809,0.115601895
2014,5,US-SRM,31.8214,-110.8661,WSA,0,3.388370817,0.58849477,0.115077225
2014,6,US-SRM,31.8214,-110.8661,WSA,1.806830827,0,0.671107875,0.109967011
2014,7,US-SRM,31.8214,-110.8661,WSA,0,1.942799338,0.55675701,0.107621975
2014,8,US-SRM,31.8214,-110.8661,WSA,1.111981996,1.130776402,0.501799825,0
2014,9,US-SRM,31.8214,-110.8661,WSA,0,0.897758273,0.472816931,0.036289579
2014,10,US-SRM,31.8214,-110.8661,WSA,1.221040134,1.009166824,0.483198968,0.096854411
2014,11,US-SRM,31.8214,-110.8661,WSA,1.712776515,0.605136437,0.416382498,0.114899958
2014,1,US-SRM,31.8214,-110.8661,WSA,1.69E-14,0.581965592,0.407057883,0.158883489
2014,2,US-SRM,31.8214,-110.8661,WSA,0,0.646005864,0.426257517,0.140211743
2014,3,US-SRM,31.8214,-110.8661,WSA,1.575215538,0.712603693,0.436870348,0.157280021
2014,12,US-SRM,31.8214,-110.8661,WSA,1.365869811,0.286587327,0.29418951,0.152053993
2005,2,US-Sta,41.3966,-106.8024,OSH,0.66069171,NA,0.110175601,0
2005,3,US-Sta,41.3966,-106.8024,OSH,1.64E-14,NA,0.139484696,0.626825295
2005,4,US-Sta,41.3966,-106.8024,OSH,1.66E-14,NA,0.217615393,0.210297812
2005,5,US-Sta,41.3966,-106.8024,OSH,0.681136889,0.160092807,0.280823614,0.542820965
2005,6,US-Sta,41.3966,-106.8024,OSH,0,0.279181324,0.382318464,0.553035356
2005,7,US-Sta,41.3966,-106.8024,OSH,0.656353702,0.573048437,0.504052076,0.250080364
2005,1,US-Sta,41.3966,-106.8024,OSH,0,NA,0.088652245,0.056276464
2005,8,US-Sta,41.3966,-106.8024,OSH,0,0.36321036,0.430734991,0.597511557
2005,9,US-Sta,41.3966,-106.8024,OSH,0,0.273175778,0.378277978,0.612125825
2005,12,US-Sta,41.3966,-106.8024,OSH,5.572880993,NA,0.082849863,0.044332244
2005,11,US-Sta,41.3966,-106.8024,OSH,1.91E-14,NA,0.155810176,0.242980957
2005,10,US-Sta,41.3966,-106.8024,OSH,0,NA,0.220570819,0.228791716
2006,10,US-Sta,41.3966,-106.8024,OSH,1.49E-14,NA,0.164760451,0.252349505
2006,11,US-Sta,41.3966,-106.8024,OSH,0,NA,0.157386638,0.59143957
2006,12,US-Sta,41.3966,-106.8024,OSH,0,NA,0.100661064,0.011195477
2006,7,US-Sta,41.3966,-106.8024,OSH,1.014328192,0.510811747,0.490350854,0.58218013
2006,8,US-Sta,41.3966,-106.8024,OSH,0.995252827,0.421085354,0.453030604,0.205526331
2006,9,US-Sta,41.3966,-106.8024,OSH,1.16E-14,0.183373601,0.304915794,0.583704432
2006,4,US-Sta,41.3966,-106.8024,OSH,2.263561116,NA,0.267832524,0.587228197
2006,5,US-Sta,41.3966,-106.8024,OSH,2.390034868,0.256774802,0.366768603,0.560203794
2006,6,US-Sta,41.3966,-106.8024,OSH,0.57946065,0.496492595,0.480910786,0.194589439
2006,2,US-Sta,41.3966,-106.8024,OSH,22.42057709,NA,0.10826057,0
2006,1,US-Sta,41.3966,-106.8024,OSH,5.72548758,NA,0.07917365,0.547970075
2006,3,US-Sta,41.3966,-106.8024,OSH,1.516895522,NA,0.132891789,0.604294094
2007,10,US-Sta,41.3966,-106.8024,OSH,0.255231181,NA,0.243060773,0.256893354
2007,11,US-Sta,41.3966,-106.8024,OSH,0,NA,0.213449693,0.249054987
2007,12,US-Sta,41.3966,-106.8024,OSH,10.82176428,NA,0.060190733,0.851635751
2007,1,US-Sta,41.3966,-106.8024,OSH,0,NA,0.076121268,0.875375241
2007,2,US-Sta,41.3966,-106.8024,OSH,2.964463746,NA,0.106439233,0
2007,3,US-Sta,41.3966,-106.8024,OSH,0.228846188,NA,0.189986722,0.218032558
2007,4,US-Sta,41.3966,-106.8024,OSH,1.12E-14,NA,0.226728625,0.619550586
2007,5,US-Sta,41.3966,-106.8024,OSH,0.044685717,0.195189363,0.316208435,0.317759968
2007,6,US-Sta,41.3966,-106.8024,OSH,1.32E-14,0.466141299,0.474852661,0.3100291
2007,7,US-Sta,41.3966,-106.8024,OSH,1.67E-14,0.555764431,0.499207097,0.594943574
2007,8,US-Sta,41.3966,-106.8024,OSH,1.004828263,0.43373458,0.458130483,0.608434469
2007,9,US-Sta,41.3966,-106.8024,OSH,0,0.255591305,0.363251621,0.626720225
2008,1,US-Sta,41.3966,-106.8024,OSH,3.248505213,NA,0.067201133,0
2008,11,US-Sta,41.3966,-106.8024,OSH,0,NA,0.158221369,0.225644154
2008,8,US-Sta,41.3966,-106.8024,OSH,1.24E-14,0.367521368,0.429155993,0.230321211
2008,12,US-Sta,41.3966,-106.8024,OSH,4.300160355,NA,0.092254122,0.027100242
2008,9,US-Sta,41.3966,-106.8024,OSH,0,0.213377487,0.330301881,0.248377026
2008,10,US-Sta,41.3966,-106.8024,OSH,0.73707319,NA,0.26205014,0.22389266
2008,2,US-Sta,41.3966,-106.8024,OSH,3.684139786,NA,0.067252297,0.006692912
2008,3,US-Sta,41.3966,-106.8024,OSH,1.79E-14,NA,0.100232465,0.025133923
2008,4,US-Sta,41.3966,-106.8024,OSH,2.14E-14,NA,0.206114256,0.663327528
2008,5,US-Sta,41.3966,-106.8024,OSH,0.716427291,0.161074962,0.280312971,0.255786411
2008,6,US-Sta,41.3966,-106.8024,OSH,0,0.322459775,0.408988236,0.573829296
2008,7,US-Sta,41.3966,-106.8024,OSH,0,0.549036693,0.502260364,0.630709032
2009,1,US-Sta,41.3966,-106.8024,OSH,6.841997089,NA,0.095836292,0.051405546
2009,2,US-Sta,41.3966,-106.8024,OSH,0,NA,0.11161816,0.787091074
2009,3,US-Sta,41.3966,-106.8024,OSH,0,NA,0.191493574,0.215023551
2009,4,US-Sta,41.3966,-106.8024,OSH,0.323460225,NA,0.193851072,0.643005696
2009,5,US-Sta,41.3966,-106.8024,OSH,0,0.16298791,0.282359124,0.561151763
2009,6,US-Sta,41.3966,-106.8024,OSH,0,0.207820639,0.327654751,0.291686397
2009,7,US-Sta,41.3966,-106.8024,OSH,1.61E-14,0.397990389,0.443213386,0.56631581
2009,8,US-Sta,41.3966,-106.8024,OSH,0.886972342,0.412096964,0.449290014,0.589876512
2009,9,US-Sta,41.3966,-106.8024,OSH,0,0.305163553,0.395660462,0.581769798
2009,10,US-Sta,41.3966,-106.8024,OSH,0,NA,0.168618618,0.647014754
2009,11,US-Sta,41.3966,-106.8024,OSH,1.509477684,NA,0.170773359,0.803098377
2009,12,US-Sta,41.3966,-106.8024,OSH,4.054668604,NA,0.057989473,0
2001,12,US-Syv,46.242,-89.3477,MF,6.99427887,NA,0.031055441,0.218166943
2001,6,US-Syv,46.242,-89.3477,MF,0.404513082,NA,0.203455999,0.126156991
2001,7,US-Syv,46.242,-89.3477,MF,1.30E-14,NA,0.234674273,0.66355953
2001,8,US-Syv,46.242,-89.3477,MF,0,NA,0.251102074,0.650221018
2001,9,US-Syv,46.242,-89.3477,MF,1.43E-14,NA,0.144741744,0.139738454
2001,10,US-Syv,46.242,-89.3477,MF,1.16E-14,NA,0.127500301,0.557162831
2001,11,US-Syv,46.242,-89.3477,MF,7.823517677,NA,0.082552873,0.534289709
2001,1,US-Syv,46.242,-89.3477,MF,0.534022284,NA,0.034568545,0.026280533
2001,3,US-Syv,46.242,-89.3477,MF,1.52E-14,NA,0.072740647,0
2001,4,US-Syv,46.242,-89.3477,MF,0.533059118,NA,0.147387434,0.270435359
2001,5,US-Syv,46.242,-89.3477,MF,0.534022284,NA,0.194002953,0.228184781
2002,2,US-Syv,46.242,-89.3477,MF,0,NA,0.051649986,0.063580626
2002,4,US-Syv,46.242,-89.3477,MF,1.513821186,NA,0.130906526,0.526204776
2002,5,US-Syv,46.242,-89.3477,MF,1.305345354,NA,0.21654228,0.292185506
2002,6,US-Syv,46.242,-89.3477,MF,0.519313063,NA,0.255584412,0.142192329
2002,7,US-Syv,46.242,-89.3477,MF,0,0.498782239,0.320285454,0.147632695
2002,8,US-Syv,46.242,-89.3477,MF,0,NA,0.246868006,0.150518154
2002,9,US-Syv,46.242,-89.3477,MF,0.213883788,NA,0.199394875,0.654153558
2002,12,US-Syv,46.242,-89.3477,MF,1.802076008,NA,0.036287284,0
2002,11,US-Syv,46.242,-89.3477,MF,1.32E-14,NA,0.060605994,0.209281639
2002,10,US-Syv,46.242,-89.3477,MF,0,NA,0.097508597,0.215147504
2003,12,US-Syv,46.242,-89.3477,MF,1.49E-14,NA,0.048261039,0.037609476
2003,11,US-Syv,46.242,-89.3477,MF,1.43E-11,NA,0.052231185,0.623246659
2003,8,US-Syv,46.242,-89.3477,MF,0.541155334,0.423994304,0.294711281,0.088489136
2003,9,US-Syv,46.242,-89.3477,MF,0.393439866,NA,0.231205079,0.100020584
2003,10,US-Syv,46.242,-89.3477,MF,0,NA,0.150692453,0.130093088
2003,4,US-Syv,46.242,-89.3477,MF,1.909234879,NA,0.1832295,0
2003,5,US-Syv,46.242,-89.3477,MF,1.773166712,0.395348837,0.28454264,0.228380147
2003,6,US-Syv,46.242,-89.3477,MF,1.83E-14,0.448051164,0.304572192,0.641333821
2003,2,US-Syv,46.242,-89.3477,MF,1.969388424,NA,0.040417524,0.705709258
2003,7,US-Syv,46.242,-89.3477,MF,0,0.471941122,0.312195082,0.640314065
2004,8,US-Syv,46.242,-89.3477,MF,1.52E-14,NA,0.218935672,0.667202963
2004,3,US-Syv,46.242,-89.3477,MF,1.611932869,NA,0.061435427,0
2004,7,US-Syv,46.242,-89.3477,MF,1.75E-14,NA,0.26382383,0.648828667
2004,4,US-Syv,46.242,-89.3477,MF,0,NA,0.160989421,0.530515156
2004,5,US-Syv,46.242,-89.3477,MF,1.360517694,NA,0.197845888,0.199623831
2004,6,US-Syv,46.242,-89.3477,MF,0.947497605,NA,0.268407714,0.649008242
2004,9,US-Syv,46.242,-89.3477,MF,0.06046626,NA,0.244990596,0.646696511
2004,10,US-Syv,46.242,-89.3477,MF,1.45E-14,NA,0.138097748,0.622386286
2004,11,US-Syv,46.242,-89.3477,MF,1.28323511,NA,0.09438246,0.242521055
2005,2,US-Syv,46.242,-89.3477,MF,1.559791366,NA,0.055850816,0
2005,4,US-Syv,46.242,-89.3477,MF,0,NA,0.226309524,0.250300693
2005,5,US-Syv,46.242,-89.3477,MF,1.167035811,NA,0.215089941,0.500043316
2005,6,US-Syv,46.242,-89.3477,MF,0.649862499,0.466634075,0.310537283,0.643529309
2005,7,US-Syv,46.242,-89.3477,MF,0,0.547688141,0.331655077,0.078108316
2005,8,US-Syv,46.242,-89.3477,MF,0.488609184,100,0.278520731,0.640201259
2005,9,US-Syv,46.242,-89.3477,MF,0.246180236,NA,0.263751502,0.643112146
2005,10,US-Syv,46.242,-89.3477,MF,0.581800391,NA,0.13637645,0.604248529
2005,11,US-Syv,46.242,-89.3477,MF,0,NA,0.036206467,0.178015684
2006,6,US-Syv,46.242,-89.3477,MF,0.950442344,0.529344294,0.328938902,0.627957434
2006,8,US-Syv,46.242,-89.3477,MF,0,0.389290883,0.282299111,0.144728353
2006,9,US-Syv,46.242,-89.3477,MF,0.743701284,NA,0.184747534,0.146827155
2006,10,US-Syv,46.242,-89.3477,MF,0.945726498,NA,0.13139266,0.223016519
2006,7,US-Syv,46.242,-89.3477,MF,0,0.725253397,0.373416201,0.63981927
2006,1,US-Syv,46.242,-89.3477,MF,5.76E-14,NA,0.035661117,0
2006,3,US-Syv,46.242,-89.3477,MF,0,NA,0.08669012,0.024981641
2006,4,US-Syv,46.242,-89.3477,MF,1.381986962,NA,0.237192226,0.50806995
2006,5,US-Syv,46.242,-89.3477,MF,1.213885092,NA,0.229097675,0.557494554
2006,11,US-Syv,46.242,-89.3477,MF,0.378922004,NA,0.068995167,0.242957873
2006,12,US-Syv,46.242,-89.3477,MF,1.37E-14,NA,0.036042928,0.040314048
2007,8,US-Syv,46.242,-89.3477,MF,0.866934831,0.483771252,0.313837947,0.693794802
2007,10,US-Syv,46.242,-89.3477,MF,0.088719907,NA,0.153772555,0.327492221
2007,7,US-Syv,46.242,-89.3477,MF,0,0.53698367,0.33101537,0.169313462
2007,11,US-Syv,46.242,-89.3477,MF,0.0087039,NA,0.089920986,0.227046162
2007,5,US-Syv,46.242,-89.3477,MF,0,0.38272743,0.279829802,0.621176245
2007,6,US-Syv,46.242,-89.3477,MF,1.73E-14,0.554102182,0.33554981,0.172930594
2007,3,US-Syv,46.242,-89.3477,MF,1.451959956,NA,0.115549944,0
2007,4,US-Syv,46.242,-89.3477,MF,1.457007584,NA,0.214944415,0.340498114
2007,12,US-Syv,46.242,-89.3477,MF,0.076547117,NA,0.029140238,0.105562022
2007,9,US-Syv,46.242,-89.3477,MF,1.34E-14,NA,0.231023655,0.22588446
2012,4,US-Syv,46.242,-89.3477,MF,1.15E-14,NA,0.167728361,0.248479177
2012,5,US-Syv,46.242,-89.3477,MF,0.856893015,0.424670545,0.294942929,0.157346308
2012,6,US-Syv,46.242,-89.3477,MF,1.74E-14,0.685985248,0.363110367,0.103562908
2012,7,US-Syv,46.242,-89.3477,MF,0,0.642485628,0.354105405,0.105196581
2012,2,US-Syv,46.242,-89.3477,MF,1.15E-14,NA,0.080488021,0.012797557
2012,3,US-Syv,46.242,-89.3477,MF,1.022889595,NA,0.137034969,0.615505344
2012,8,US-Syv,46.242,-89.3477,MF,1.40E-14,0.435406699,0.300364729,0.632377105
2012,9,US-Syv,46.242,-89.3477,MF,1.19E-14,NA,0.233287603,0.625511985
2012,10,US-Syv,46.242,-89.3477,MF,0.292400661,NA,0.116930719,0.157380963
2012,1,US-Syv,46.242,-89.3477,MF,1.026438453,NA,0.058145576,0
2012,11,US-Syv,46.242,-89.3477,MF,0.994272044,NA,0.07314374,0.174399557
2012,12,US-Syv,46.242,-89.3477,MF,0,NA,0.036778227,0.68752165
2013,4,US-Syv,46.242,-89.3477,MF,1.153697591,NA,0.17236078,0
2013,5,US-Syv,46.242,-89.3477,MF,1.19E-14,NA,0.256031722,0.243471322
2013,6,US-Syv,46.242,-89.3477,MF,0.661495046,NA,0.241146452,0.118044337
2013,7,US-Syv,46.242,-89.3477,MF,1.48E-14,0.379627501,0.28021093,0.674893953
2013,8,US-Syv,46.242,-89.3477,MF,0.373250487,NA,0.26803314,0.118047371
2013,9,US-Syv,46.242,-89.3477,MF,0.138496722,NA,0.223362885,0.122880415
2013,10,US-Syv,46.242,-89.3477,MF,0.144285794,NA,0.132537361,0.606569094
2013,11,US-Syv,46.242,-89.3477,MF,0.801381482,NA,0.050434545,0.211586049
2013,12,US-Syv,46.242,-89.3477,MF,0.732978205,NA,0.023626725,0.73627699
2013,1,US-Syv,46.242,-89.3477,MF,0.197055757,NA,0.042738888,0.718936491
2013,2,US-Syv,46.242,-89.3477,MF,0.850440607,NA,0.045169093,0.012286156
2013,3,US-Syv,46.242,-89.3477,MF,1.35E-14,NA,0.080617796,0.782511947
2014,5,US-Syv,46.242,-89.3477,MF,1.18E-14,NA,0.273340363,0.252925511
2014,6,US-Syv,46.242,-89.3477,MF,1.55E-14,NA,0.269373568,0.658690547
2014,4,US-Syv,46.242,-89.3477,MF,1.168818108,NA,0.133111802,0.734160865
2014,7,US-Syv,46.242,-89.3477,MF,1.47E-14,NA,0.262048536,0.123880513
2014,8,US-Syv,46.242,-89.3477,MF,0.509386468,NA,0.224258574,0.102052201
2014,9,US-Syv,46.242,-89.3477,MF,0.358568762,NA,0.188940264,0.110705977
2014,10,US-Syv,46.242,-89.3477,MF,0.047269809,NA,0.123899139,0.208233213
2014,11,US-Syv,46.242,-89.3477,MF,0.509090508,NA,0.055441448,0.098156406
2014,12,US-Syv,46.242,-89.3477,MF,13.59627384,NA,0.03568657,0
2014,2,US-Syv,46.242,-89.3477,MF,1.499555913,NA,0.037947407,0.748691964
2014,3,US-Syv,46.242,-89.3477,MF,1.558586002,NA,0.07117531,0.027699308
2001,6,US-Ton,38.4316,-120.96598,WSA,1.97E-14,2.187568483,0.566422818,0.236266904
2001,5,US-Ton,38.4316,-120.96598,WSA,0,52.24459235,0.64417468,0.090440241
2001,2,US-Ton,38.4316,-120.96598,WSA,0.999404535,NA,0.178285732,0.083042252
2001,3,US-Ton,38.4316,-120.96598,WSA,0,NA,0.257030962,0.104986204
2001,4,US-Ton,38.4316,-120.96598,WSA,1.088446883,NA,0.274182874,0
2001,1,US-Ton,38.4316,-120.96598,WSA,0,NA,0.190296272,0.172721619
2001,7,US-Ton,38.4316,-120.96598,WSA,1.695479989,1.733407363,0.546685391,0.247656107
2001,8,US-Ton,38.4316,-120.96598,WSA,0,1.956939568,0.557371233,0.252862914
2001,9,US-Ton,38.4316,-120.96598,WSA,1.838776061,1.262123568,0.514443549,0.237130545
2001,10,US-Ton,38.4316,-120.96598,WSA,0,0.84204467,0.464208237,0.231570386
2001,11,US-Ton,38.4316,-120.96598,WSA,1.152842863,NA,0.256566045,0.245169799
2001,12,US-Ton,38.4316,-120.96598,WSA,0.807184484,NA,0.134527299,0.203949729
2002,2,US-Ton,38.4316,-120.96598,WSA,1.159782095,NA,0.216832111,0.229957353
2002,3,US-Ton,38.4316,-120.96598,WSA,0,NA,0.265414817,0.138682177
2002,4,US-Ton,38.4316,-120.96598,WSA,0,0.263573544,0.28238131,0
2002,5,US-Ton,38.4316,-120.96598,WSA,1.026195196,0.598561295,0.41130283,0.089575839
2002,6,US-Ton,38.4316,-120.96598,WSA,1.84E-14,1.23307746,0.511828244,0.251060752
2002,7,US-Ton,38.4316,-120.96598,WSA,0,2.434213351,0.574443373,0.261420942
2002,8,US-Ton,38.4316,-120.96598,WSA,1.784995824,2.173343911,0.559578973,0.029761551
2002,9,US-Ton,38.4316,-120.96598,WSA,1.853028815,2.462454014,0.56872848,0.027031062
2002,10,US-Ton,38.4316,-120.96598,WSA,0,0.666319517,0.427188926,0.017925742
2002,11,US-Ton,38.4316,-120.96598,WSA,1.234432409,NA,0.266784661,0.222173546
2002,12,US-Ton,38.4316,-120.96598,WSA,0.316145059,NA,0.168497333,0.057305481
2002,1,US-Ton,38.4316,-120.96598,WSA,0,NA,0.117341549,0.020607659
2003,3,US-Ton,38.4316,-120.96598,WSA,1.017426825,NA,0.238702014,0.103375518
2003,4,US-Ton,38.4316,-120.96598,WSA,0.804842142,NA,0.204362002,0
2003,5,US-Ton,38.4316,-120.96598,WSA,0.794042813,0.458589726,0.372762305,0.036213151
