year,month,site,lat,lon,type,T1 × W1,T1 × W2,T1 × W3,T1 × W4,T2 × W1,T2 × W2,T2 × W3,T2 × W4,T3 × W1,T3 × W2,T3 × W3,T3 × W4,T4 × W1,T4 × W2,T4 × W3,T4 × W4
2001,11,US-Var,38.4133,-120.9507,GRA,2.248004542,NA,1.169759924,1.438036694,1.778352444,NA,0.69492737,0.964493083,1.393988494,NA,0.306323728,0.576944314,1.641016673,NA,0.556076729,0.826019355
2001,12,US-Var,38.4133,-120.9507,GRA,1.212771345,NA,1.312339541,1.493952251,0.641989768,NA,0.742133258,0.924795307,0.386825779,NA,0.487226449,0.670357597,0.865604434,NA,0.763941432,0.578507787
2002,1,US-Var,38.4133,-120.9507,GRA,1.044356276,NA,1.132841959,1.269213313,0.50036634,NA,0.589338457,0.726459487,0.252762219,NA,0.341955742,0.479417996,0.904023898,NA,0.813795982,0.674739554
2002,2,US-Var,38.4133,-120.9507,GRA,1.426282792,NA,1.255505262,1.231538274,0.758116738,NA,0.588464239,0.564655139,0.391394068,NA,0.222359042,0.198636598,0.828790048,NA,0.659018552,0.635192752
2002,3,US-Var,38.4133,-120.9507,GRA,1.478553626,NA,1.2584468,1.401153205,0.818250898,NA,0.599576267,0.741354107,0.407095371,NA,0.189312536,0.33051218,0.805321101,NA,0.586674515,0.728434172
2002,4,US-Var,38.4133,-120.9507,GRA,2.041684633,NA,1.269199951,1.507480421,1.471305358,NA,0.70313861,0.940087171,1.019810525,NA,0.255061722,0.490955985,1.268532532,NA,0.501900832,0.738375892
2002,5,US-Var,38.4133,-120.9507,GRA,0.082020289,1.562267431,1.691435138,1.464852449,0.274246619,1.211278483,1.340906749,1.113516159,0.711226178,0.780772612,0.910965778,0.682584254,1.863933475,0.354857762,0.223174449,0.454169951
2002,11,US-Var,38.4133,-120.9507,GRA,2.549610432,NA,1.277666723,1.211966194,1.915273269,NA,0.651197373,0.585903246,1.508967513,NA,0.24993111,0.184897291,1.805955107,NA,0.543235107,0.478011017
2002,12,US-Var,38.4133,-120.9507,GRA,1.353046178,NA,1.21381666,1.519707599,0.70026598,NA,0.560115133,0.868030256,0.405156668,NA,0.264589307,0.573419523,0.850575465,NA,0.710636764,1.018085797
2003,3,US-Var,38.4133,-120.9507,GRA,1.710214217,NA,1.50409403,1.645392895,0.87542266,NA,0.66755186,0.8100508,0.441131483,NA,0.232349945,0.375473211,0.781067826,NA,0.572999157,0.715633739
2003,1,US-Var,38.4133,-120.9507,GRA,2.277116105,NA,1.39861807,1.291128043,1.512123534,NA,0.626748456,0.518416978,1.242162514,NA,0.354360571,0.24573215,1.665710904,NA,0.781716527,0.673553987
2003,2,US-Var,38.4133,-120.9507,GRA,1.503889271,NA,1.333679582,1.75852754,0.712077852,NA,0.543195935,0.964729739,0.357241648,NA,0.188954749,0.609003374,0.844746189,NA,0.675641803,1.097730895
2003,4,US-Var,38.4133,-120.9507,GRA,1.649611393,NA,1.474578787,1.649611393,0.820698717,NA,0.644190908,0.820698717,0.42871289,NA,0.25150747,0.42871289,0.806476334,NA,0.629943214,0.806476334
2003,5,US-Var,38.4133,-120.9507,GRA,1.650034116,1.859208171,2.003869206,1.676335192,0.952939812,1.160679396,1.304348377,0.979060521,0.549451757,0.756361049,0.899455814,0.575468067,0.621902614,0.41740372,0.275975942,0.596189383
2003,6,US-Var,38.4133,-120.9507,GRA,1.181906134,0.736058549,0.693553614,0.904043785,0.263994755,0.185994264,0.228894022,0.01644863,0,0.451180111,0.494193422,0.2811857,0.4032107,0.046150204,0.088990081,0.123158771
2003,11,US-Var,38.4133,-120.9507,GRA,0.435943991,NA,1.764829029,1.950016554,0.374499158,NA,0.943662769,1.127355968,0.745168405,NA,0.568089135,0.75109888,1.949533318,NA,0.652210936,0.471421843
2003,12,US-Var,38.4133,-120.9507,GRA,1.718467282,NA,1.373474888,1.553344413,0.938192793,NA,0.595846809,0.774336569,0.647620657,NA,0.306260189,0.484236128,1.098172248,NA,0.755283671,0.934056324
2004,1,US-Var,38.4133,-120.9507,GRA,1.091030818,NA,1.154443725,1.31151592,0.547195871,NA,0.610267639,0.766494839,0.319947543,NA,0.382876761,0.53875087,0.895035915,NA,0.832868838,0.678882533
2004,2,US-Var,38.4133,-120.9507,GRA,1.695760569,NA,1.154581414,1.183241517,1.111325571,NA,0.566929017,0.595759509,0.788776025,NA,0.242603789,0.271528318,1.235918704,NA,0.692208053,0.72100222
2004,3,US-Var,38.4133,-120.9507,GRA,1.605992541,NA,1.07581101,1.33556518,1.241894023,NA,0.709750601,0.97046597,0.788372117,NA,0.253784959,0.515697598,0.982206812,NA,0.448664104,0.710065031
2004,4,US-Var,38.4133,-120.9507,GRA,2.215792782,1.03806395,0.899092914,1.524986626,1.930409893,0.755969238,0.617386204,1.241532444,1.449495194,0.280595631,0.142666441,0.763867916,1.610461762,0.439707544,0.301559507,0.923746621
2004,5,US-Var,38.4133,-120.9507,GRA,1.076349372,1.366974573,1.484275313,1.02160595,0.903306842,1.19444042,1.311946348,0.84846766,0.547828322,0.840006251,0.957933696,0.492792422,0.571236695,0.275771094,0.156516695,0.626891876
2004,10,US-Var,38.4133,-120.9507,GRA,1.277910299,1.094076864,0.952832415,1.016758169,0.984106079,0.799725542,0.65806074,0.722176741,0.554674082,0.369493887,0.227214684,0.291608756,0.676834788,0.491882072,0.349777648,0.414092618
2004,11,US-Var,38.4133,-120.9507,GRA,0.605981937,NA,1.511088053,1.295294024,0.019105559,NA,0.929555915,0.71248772,0.293176079,NA,0.620117989,0.402371801,1.576166839,NA,0.651189545,0.87172123
2004,12,US-Var,38.4133,-120.9507,GRA,1.176697384,NA,1.067910347,1.082266886,0.609217433,NA,0.499805701,0.51424468,0.368588018,NA,0.258911395,0.273385331,0.877812472,NA,0.768696416,0.783096375
2005,5,US-Var,38.4133,-120.9507,GRA,0.905409637,1.750967356,1.89547877,1.653866966,0.273928049,1.114194138,1.257801177,1.017701417,0.098640153,0.738503924,0.881577391,0.642369722,1.273795228,0.446498606,0.305108134,0.541501966
2005,6,US-Var,38.4133,-120.9507,GRA,1.354707497,1.044955686,0.929334037,1.508338732,0.708329831,0.400553426,0.28566914,0.860981301,0.585895783,0.27849355,0.163748932,0.73836167,0.504100509,0.196948253,0.082296944,0.656442413
2005,10,US-Var,38.4133,-120.9507,GRA,1.624611767,1.399762806,1.259526915,1.715724836,0.967992962,0.744596799,0.605267003,1.05851733,0.564224214,0.341721407,0.202948788,0.654386577,0.628667511,0.40602212,0.267160573,0.718887651
2005,3,US-Var,38.4133,-120.9507,GRA,1.929360806,NA,1.520358067,2.193221739,1.116961727,NA,0.711218829,1.378719632,0.697468553,NA,0.293408917,0.95814053,0.979260061,NA,0.574069706,1.240661502
2005,4,US-Var,38.4133,-120.9507,GRA,2.144819674,NA,1.478587303,1.7047444,1.353289239,NA,0.681667852,0.909654287,0.898259162,NA,0.223539771,0.452577845,1.206161473,NA,0.533538389,0.761864857
2005,12,US-Var,38.4133,-120.9507,GRA,1.947401675,NA,1.417383322,1.488513531,1.155490437,NA,0.629589183,0.700166863,0.838523477,NA,0.314270115,0.384626643,1.250354117,NA,0.723959672,0.79460354
2005,1,US-Var,38.4133,-120.9507,GRA,1.47900556,NA,1.360994731,1.871039065,0.707811897,NA,0.590697896,1.096866128,0.41188014,NA,0.29511028,0.799791127,0.846154391,NA,0.72887951,1.235743066
2005,2,US-Var,38.4133,-120.9507,GRA,1.634585744,NA,1.827688827,1.214449344,0.829952555,NA,1.02463523,0.406379422,0.494864076,NA,0.690204569,0.06985972,0.798112131,NA,0.60023337,1.228639021
2006,5,US-Var,38.4133,-120.9507,GRA,2.423688762,1.393589963,1.25657269,1.562403511,1.683130484,0.645213719,0.50715655,0.815308483,1.394695944,0.353734218,0.215272027,0.524327992,1.378517104,0.33738458,0.198899671,0.508006345
2006,6,US-Var,38.4133,-120.9507,GRA,0.655476832,1.588677477,1.587942603,1.360778766,2.021779659,0.191510398,0.19078563,0.033253982,1.701891564,0.518624642,0.517897508,0.293126431,2.013672823,0.199800365,0.199075537,0.024982613
2006,11,US-Var,38.4133,-120.9507,GRA,0.707743229,NA,1.905315858,1.798258262,0.175393854,NA,1.032830369,0.924820568,0.566422658,NA,0.646517798,0.538086387,1.835447684,NA,0.607201406,0.717001088
2006,12,US-Var,38.4133,-120.9507,GRA,1.446351683,NA,1.2725558,1.412029089,0.665894785,NA,0.493435965,0.631836245,0.361870748,NA,0.189932776,0.327915069,0.85944808,NA,0.686657669,0.825324055
2006,1,US-Var,38.4133,-120.9507,GRA,0.768644276,NA,1.619023871,1.768256421,0.02927398,NA,0.814372038,0.962422916,0.341565994,NA,0.499444613,0.647033006,1.56669087,NA,0.736019007,0.590244953
2006,2,US-Var,38.4133,-120.9507,GRA,2.354967501,NA,1.458348024,1.736856278,1.474377315,NA,0.585471721,0.861583887,1.097540169,NA,0.211935632,0.487022422,1.467067749,NA,0.578226186,0.854318462
2006,3,US-Var,38.4133,-120.9507,GRA,0.963084461,NA,1.646496741,1.545837973,0.164856755,NA,0.842865885,0.743002939,0.148230578,NA,0.527659285,0.428108483,1.374447222,NA,0.706857536,0.805185818
2006,4,US-Var,38.4133,-120.9507,GRA,1.316236647,NA,1.997491325,1.816371522,0.43279788,NA,1.108112278,0.92857177,0.028043369,NA,0.700636179,0.521819239,1.240140162,NA,0.576074671,0.752624521
2007,1,US-Var,38.4133,-120.9507,GRA,1.081760358,NA,1.280362428,1.091317381,0.534500399,NA,0.732027231,0.544005679,0.113059836,NA,0.309758636,0.122525271,0.898223485,NA,0.703511621,0.888853664
2007,2,US-Var,38.4133,-120.9507,GRA,1.348821743,NA,1.192391488,1.122923323,0.736811007,NA,0.58132538,0.512276709,0.411409589,NA,0.256426213,0.187600585,0.836355936,NA,0.680716663,0.61159976
2007,3,US-Var,38.4133,-120.9507,GRA,1.412934004,NA,1.671431258,1.140236146,0.940869127,NA,1.198163108,0.669440645,0.486783379,NA,0.742919914,0.216575927,0.743573545,NA,0.490573136,1.010472585
2007,4,US-Var,38.4133,-120.9507,GRA,1.390961293,1.532074411,1.666660304,1.390961293,0.958208293,1.099940696,1.235117229,0.958208293,0.486497835,0.628905273,0.764725617,0.486497835,0.718253491,0.57412201,0.43665737,0.718253491
2007,5,US-Var,38.4133,-120.9507,GRA,2.347864035,0.806802859,0.693862994,1.312513006,2.138606676,0.594243182,0.481061299,1.101037008,1.776218247,0.226135854,0.11253485,0.734806377,1.819442568,0.270042304,0.156491291,0.778488982
2007,11,US-Var,38.4133,-120.9507,GRA,1.423346683,NA,1.168536722,1.353322281,0.88413217,NA,0.627928398,0.813724735,0.452545379,NA,0.195226002,0.381831363,0.776496113,NA,0.520014114,0.706012218
2007,12,US-Var,38.4133,-120.9507,GRA,1.099016792,NA,0.967925127,0.68387309,0.545183889,NA,0.41481036,0.132314395,0.254649238,NA,0.124652436,0.157027231,0.893308029,NA,0.762483099,0.47900903
2008,1,US-Var,38.4133,-120.9507,GRA,0.658928565,NA,1.323176911,1.322917515,0.052833374,NA,0.713082097,0.712824263,0.182088089,NA,0.476610387,0.476353158,1.403105495,NA,0.752464514,0.752718596
2008,2,US-Var,38.4133,-120.9507,GRA,2.315363621,NA,1.127693151,1.211787938,1.668857643,NA,0.473326817,0.557978168,1.325138853,NA,0.125429021,0.210376273,1.851175644,NA,0.657861478,0.742355875
2008,3,US-Var,38.4133,-120.9507,GRA,0.55632092,NA,1.780510481,1.518261844,0.091833442,NA,1.124465379,0.863907115,0.522287044,NA,0.688771362,0.429335711,1.729376044,NA,0.533012941,0.789300531
2008,4,US-Var,38.4133,-120.9507,GRA,1.513541357,1.299943734,1.160907247,1.48405221,0.946490725,0.731663282,0.591826271,0.916831791,0.443611149,0.227693059,0.087146117,0.41380164,0.735474608,0.520189512,0.380054604,0.70575249
2008,5,US-Var,38.4133,-120.9507,GRA,1.178644939,0.811940301,0.722451089,1.060319654,0.83518733,0.469727495,0.38054206,0.717263708,0.579602232,0.215068721,0.126109343,0.461977509,0.547514483,0.183097268,0.094166271,0.429927285
2008,11,US-Var,38.4133,-120.9507,GRA,2.455854106,NA,1.338532873,1.281838706,1.844684811,NA,0.720362928,0.663313539,1.458788204,NA,0.330046061,0.272772384,1.706491979,NA,0.580587163,0.523457455
2008,12,US-Var,38.4133,-120.9507,GRA,0.227643455,NA,1.141344934,1.129483323,0.317641176,NA,0.591089346,0.579292267,0.561206294,NA,0.345303825,0.333535571,1.71001071,NA,0.813973393,0.82560569
2009,1,US-Var,38.4133,-120.9507,GRA,1.268055488,NA,1.124479279,1.375774665,0.639880705,NA,0.495391002,0.748285236,0.353122229,NA,0.208215522,0.461839622,0.869071581,NA,0.724915169,0.97722606
2009,2,US-Var,38.4133,-120.9507,GRA,1.420618514,NA,1.247926989,1.29932879,0.757922882,NA,0.586359745,0.63742568,0.436271642,NA,0.265256189,0.316159105,0.828860427,NA,0.657176504,0.708278391
2009,3,US-Var,38.4133,-120.9507,GRA,1.957905569,NA,1.25366051,1.438555825,1.302902067,NA,0.603181258,0.786888759,0.900912335,NA,0.203968154,0.386946668,1.281533188,NA,0.581959978,0.765628728
2009,4,US-Var,38.4133,-120.9507,GRA,1.496030125,1.329170536,1.187139592,1.496030125,0.944479636,0.778526796,0.637267677,0.944479636,0.453592968,0.288447146,0.147874962,0.453592968,0.734793476,0.56918536,0.428219671,0.734793476
2009,5,US-Var,38.4133,-120.9507,GRA,1.061950513,0.754100264,0.638416961,0.952412619,0.722394605,0.415578696,0.300284075,0.613224745,0.590859504,0.284444271,0.169300215,0.48183221,0.508338359,0.202174498,0.087124902,0.399400507
2009,10,US-Var,38.4133,-120.9507,GRA,2.897998024,1.19911653,1.05633191,1.086499757,2.482651698,0.790627715,0.648419444,0.678465519,2.04116062,0.356425807,0.214830163,0.244746801,2.155692372,0.469066601,0.327312029,0.357262245
2009,11,US-Var,38.4133,-120.9507,GRA,2.664562256,NA,1.251381195,1.199711669,2.007574189,NA,0.603436591,0.552097717,1.592910361,NA,0.194480624,0.143350443,1.97606371,NA,0.572359855,0.521036839
2009,12,US-Var,38.4133,-120.9507,GRA,1.141210399,NA,1.041603986,1.201148086,0.557944897,NA,0.457750808,0.618236215,0.285391662,NA,0.184922959,0.345848229,0.891604061,NA,0.791746154,0.951693083
2010,7,US-Var,38.4133,-120.9507,GRA,1.379467077,1.147342033,1.095447618,0.488667653,2.320178102,0.230077542,0.177701593,0.434708749,1.957665347,0.583554931,0.531364547,0.078876071,2.243784044,0.304567534,0.25223069,0.359722416
2010,11,US-Var,38.4133,-120.9507,GRA,0.3453228,NA,1.50789645,1.22250024,0.207959369,NA,0.961068882,0.674088154,0.582206135,NA,0.591188088,0.303135572,1.826410776,NA,0.638501634,0.930117368
2010,2,US-Var,38.4133,-120.9507,GRA,0.834844297,NA,1.505873944,1.508074033,0.301798158,NA,0.969280522,0.971468981,0.039418578,NA,0.625793077,0.627974091,1.318403606,NA,0.661703263,0.659550155
2010,1,US-Var,38.4133,-120.9507,GRA,1.703573819,NA,1.078739906,0.867376753,1.153302792,NA,0.52497101,0.312424629,0.934547384,NA,0.304825055,0.091808293,1.413798834,NA,0.787122928,0.575136683
2010,3,US-Var,38.4133,-120.9507,GRA,0.863919871,NA,1.614474294,1.431983613,0.36532738,NA,1.112171648,0.930583058,0.051198813,NA,0.692545976,0.511710997,1.280084686,NA,0.545484354,0.724095939
2010,4,US-Var,38.4133,-120.9507,GRA,1.365689724,NA,1.597916163,1.365689724,0.880820993,NA,1.111936608,0.880820993,0.449649524,NA,0.679777336,0.449649524,0.780882831,NA,0.553574141,0.780882831
2010,5,US-Var,38.4133,-120.9507,GRA,0.560996627,1.436783042,1.575938733,0.841564013,0.28805548,1.166245762,1.305783409,0.56939297,0.182056399,0.700274287,0.840469811,0.100607513,1.384836815,0.491912914,0.35003421,1.098779256
2010,6,US-Var,38.4133,-120.9507,GRA,2.230030477,0.245117285,0.198182358,0.850974477,1.737187066,0.238157007,0.284865664,0.364779392,1.533954008,0.437444062,0.484059412,0.164287895,1.92900884,0.050059672,0.096856397,0.554013542
2011,12,US-Var,38.4133,-120.9507,GRA,1.086106905,NA,1.27792767,1.038171341,0.546611965,NA,0.739478956,0.498414952,0.209440177,NA,0.402961036,0.161079764,0.892267166,NA,0.696609799,0.941161488
2011,1,US-Var,38.4133,-120.9507,GRA,1.060515643,NA,1.004056162,0.856736431,0.530326566,NA,0.473564535,0.325455358,0.269826385,NA,0.2129157,0.064418642,0.898652113,NA,0.842100266,0.694539521
2011,2,US-Var,38.4133,-120.9507,GRA,2.075773587,NA,1.042508049,1.296495179,1.485813942,NA,0.45852029,0.711039469,1.10094641,NA,0.077548593,0.329110137,1.709467302,NA,0.679909711,0.93298539
2011,3,US-Var,38.4133,-120.9507,GRA,1.395286611,NA,1.561772329,1.475245848,0.842235316,NA,1.007812953,0.921758423,0.472340426,NA,0.637310714,0.551571837,0.799299349,NA,0.636417026,0.721070739
2011,4,US-Var,38.4133,-120.9507,GRA,1.390895721,NA,1.637199866,1.390895721,0.926387045,NA,1.171562781,0.926387045,0.459343474,NA,0.703384643,0.459343474,0.754127621,NA,0.51303428,0.754127621
2011,5,US-Var,38.4133,-120.9507,GRA,1.320630995,1.502855206,1.647689693,1.413876964,0.978214482,1.15982286,1.304167874,1.071145324,0.496378699,0.6771205,0.820776746,0.588866104,0.701419596,0.522832024,0.380887991,0.610034531
2011,6,US-Var,38.4133,-120.9507,GRA,0.88595807,0.578864493,0.463905099,0.669658342,0.640185254,0.332330177,0.217085719,0.423349168,1.57E-14,0.309838618,0.425825608,0.218233183,0.486787768,0.178457406,0.063035026,0.269616917
2011,10,US-Var,38.4133,-120.9507,GRA,2.320165535,1.033590297,0.892574451,1.149496467,2.092882645,0.809165265,0.668462657,0.924813974,1.695377292,0.416658151,0.276503377,0.531856573,1.750371789,0.470961146,0.330730579,0.586221865
2011,11,US-Var,38.4133,-120.9507,GRA,1.359450672,NA,1.173137775,1.424879331,0.773675674,NA,0.588439514,0.838726209,0.41170667,NA,0.227135859,0.476523549,0.823041963,NA,0.63771506,0.888124364
2012,1,US-Var,38.4133,-120.9507,GRA,0.438928022,NA,1.570748544,1.434397712,0.251846148,NA,0.887827166,0.750530304,0.616489144,NA,0.527329469,0.389533222,1.807771449,NA,0.650410216,0.789837947
2012,2,US-Var,38.4133,-120.9507,GRA,2.274349975,NA,1.250104575,1.468418235,1.558849234,NA,0.541769349,0.758555709,1.166660631,NA,0.153508392,0.369457591,1.640676534,NA,0.622777174,0.839738202
2012,11,US-Var,38.4133,-120.9507,GRA,1.57246681,NA,1.375756112,1.347599733,0.924988449,NA,0.726983744,0.698642147,0.541512902,NA,0.342741809,0.314290514,0.751885088,NA,0.553534431,0.525143315
2012,12,US-Var,38.4133,-120.9507,GRA,1.416480425,NA,1.323287852,1.557902728,0.715317731,NA,0.622769463,0.855762283,0.447513812,NA,0.355211631,0.587584919,0.843669323,NA,0.751003111,0.984292857
2012,3,US-Var,38.4133,-120.9507,GRA,1.536391734,NA,1.337600519,1.659758946,0.826212625,NA,0.628811822,0.948716966,0.451643467,NA,0.254976007,0.573692704,0.801923834,NA,0.604570584,0.924398664
2012,4,US-Var,38.4133,-120.9507,GRA,1.112050061,NA,1.819493975,1.559590889,0.523640814,NA,1.226967845,0.968577233,0.068677591,NA,0.76882141,0.511600257,1.154164641,NA,0.4625766,0.716654503
2012,5,US-Var,38.4133,-120.9507,GRA,0.383657229,1.587631671,1.714096484,1.352894092,0.02545379,1.173613885,1.299563294,0.939832973,0.359322027,0.835741323,0.96127012,0.60274113,1.477610741,0.295959844,0.171839884,0.526345026
2013,1,US-Var,38.4133,-120.9507,GRA,1.861396655,NA,1.037260079,1.272162695,1.241507518,NA,0.412165312,0.648551682,0.936597176,NA,0.10469443,0.341810628,1.570400367,NA,0.743820099,0.979419237
2013,2,US-Var,38.4133,-120.9507,GRA,0.78881,NA,1.615476549,1.28323072,0.076422195,NA,0.897245762,0.567348288,0.308867147,NA,0.508796289,0.180168904,1.458996954,NA,0.650766845,0.975602878
2013,4,US-Var,38.4133,-120.9507,GRA,2.300078411,1.310444523,1.169843311,1.531725635,1.743919178,0.759665481,0.619828654,0.979743588,1.280569199,0.300797874,0.161597875,0.519873727,1.40959675,0.428577233,0.289199899,0.64793218
2013,3,US-Var,38.4133,-120.9507,GRA,1.622736628,NA,1.873181879,1.666964657,0.92970709,NA,1.18191663,0.974246688,0.479993647,NA,0.733348051,0.524735425,0.742869729,NA,0.486402204,0.697578181
2013,5,US-Var,38.4133,-120.9507,GRA,1.292363874,0.948471753,0.850444196,1.270431673,0.812233646,0.466668777,0.368164398,0.790194763,0.572781348,0.226382241,0.127640059,0.550689261,0.540492946,0.193981348,0.0952071,0.518393684
2013,12,US-Var,38.4133,-120.9507,GRA,0.165086881,NA,1.474129433,1.342658599,0.485711241,NA,0.814826128,0.684209494,0.835660522,NA,0.460303412,0.330146101,1.947106542,NA,0.665667929,0.794366422
2014,1,US-Var,38.4133,-120.9507,GRA,1.551800965,1.395176143,1.254403947,1.108443501,0.817061733,0.661570111,0.521816418,0.376912013,0.426826154,0.271936398,0.132723653,0.011619866,0.805821743,0.650347456,0.510609344,0.365721094
2014,3,US-Var,38.4133,-120.9507,GRA,1.338540814,NA,1.861929514,1.724906611,0.689975821,NA,1.21680509,1.078881448,0.251421022,NA,0.780576778,0.642044063,0.990916186,NA,0.455169961,0.595428058
2014,2,US-Var,38.4133,-120.9507,GRA,1.580107566,NA,1.392756661,1.177645255,0.850827612,NA,0.664821767,0.451254723,0.47773526,NA,0.292417533,0.079640569,0.790865092,NA,0.604969839,0.391529774
2014,4,US-Var,38.4133,-120.9507,GRA,1.562748608,1.716527956,1.853281719,1.562748608,0.980922669,1.135610951,1.273173014,0.980922669,0.514774853,0.670191354,0.808401012,0.514774853,0.683525736,0.526237242,0.386362847,0.683525736
2014,12,US-Var,38.4133,-120.9507,GRA,1.479382972,NA,1.67180115,1.752739112,0.753749603,NA,0.947584998,1.029119091,0.424228931,NA,0.618707904,0.70051271,0.864885908,NA,0.667889196,0.58502534
2014,11,US-Var,38.4133,-120.9507,GRA,1.601888221,NA,1.375012402,1.644340373,0.914676479,NA,0.686216161,0.957425117,0.502581138,NA,0.273170654,0.545507567,0.758715259,NA,0.529895342,0.801531184
2014,5,US-Var,38.4133,-120.9507,GRA,0.113806178,1.587281752,1.675420509,0.972140061,0.584652497,1.108416797,1.196140083,0.496174778,0.733671006,0.956860464,1.044452258,0.345536165,1.823509489,0.151538253,0.064908124,0.756150863
2001,9,US-WCr,45.8059,-90.0799,DBF,1.362054437,NA,0.763907314,1.364777854,1.366613504,NA,0.768439477,1.369337043,1.02944304,NA,0.433258688,1.03215752,0.924344417,NA,0.328780262,0.927056073
2001,10,US-WCr,45.8059,-90.0799,DBF,0.17500261,NA,1.078539692,1.27686311,0.503792115,NA,0.745621446,0.943291654,0.699548979,NA,0.547406384,0.744687681,1.758563085,NA,0.524906184,0.329728843
2001,11,US-WCr,45.8059,-90.0799,DBF,0.704280689,NA,0.600971088,0.667064174,0.390073689,NA,0.287086423,0.352973292,0.183341991,NA,0.080566806,0.146317995,0.701211719,NA,0.597905266,0.663996338
2001,5,US-WCr,45.8059,-90.0799,DBF,0.195555458,NA,1.117201282,1.047957943,0.183075137,NA,1.129845759,1.060593762,0.525612485,NA,0.782802918,0.71378857,1.580579815,NA,0.286040702,0.354323125
2001,6,US-WCr,45.8059,-90.0799,DBF,0.061619825,NA,0.858533492,0.671531103,0.23201388,NA,1.154870743,0.967318914,0.698436929,NA,0.215853081,0.03004229,0.932340957,NA,0.020204549,0.205577664
2001,7,US-WCr,45.8059,-90.0799,DBF,0.467863901,NA,0.742734128,0.479559626,0.622766768,NA,0.898060794,0.634480526,0,NA,0.273590197,0.01164126,0.016557361,NA,0.256987536,0.004918029
2001,8,US-WCr,45.8059,-90.0799,DBF,0.753892265,NA,0.274048283,0.494358737,0.954476476,NA,0.475602296,0.695467485,0.26082293,NA,0.221404989,0,0.295784018,NA,0.186274868,0.035052513
2001,4,US-WCr,45.8059,-90.0799,DBF,0.880026012,NA,1.052375864,0.79822212,0.53907522,NA,0.712017918,0.456989941,0.261167909,NA,0.434593832,0.178853273,0.682018224,NA,0.506952288,0.765111274
2002,9,US-WCr,45.8059,-90.0799,DBF,2.234706573,NA,1.157376043,0.527471612,2.175172336,NA,1.097185764,0.466897753,1.211612386,NA,0.123007808,0.513488446,0.826835573,NA,0.266009076,0.904984458
2002,10,US-WCr,45.8059,-90.0799,DBF,1.831718839,NA,0.431775571,0.287396898,1.582246848,NA,0.178745948,0.03400037,1.280496355,NA,0.127307702,0.272497073,2.007704176,NA,0.610270573,0.466150726
2002,5,US-WCr,45.8059,-90.0799,DBF,2.413991007,NA,0.948532682,0.690212845,1.996760005,NA,0.525036083,0.265611794,1.697939341,NA,0.221728001,0.038487296,1.92242747,NA,0.449587289,0.189966234
2002,6,US-WCr,45.8059,-90.0799,DBF,0.194171022,NA,0.961121813,0.756499824,0.300755631,NA,1.06852229,0.863682628,0.553406488,NA,0.207821863,0.004726617,0.711477214,NA,0.048541162,0.154231263
2002,7,US-WCr,45.8059,-90.0799,DBF,0.506084413,NA,0.721823942,0.506084413,0.214913617,NA,0.430028139,0.214913617,0,NA,0.214653202,0,0.152989082,NA,0.36797068,0.152989082
2002,8,US-WCr,45.8059,-90.0799,DBF,0.603642142,NA,0.920214706,0.760294738,0.712391352,NA,1.02930612,0.869213284,0.155086136,NA,0.159098914,0.000385024,0.321836155,NA,0.008175822,0.166624646
2003,1,US-WCr,45.8059,-90.0799,DBF,2.461171467,NA,2.489209808,2.710139162,1.144935991,NA,1.172614147,1.390705401,NA,NA,NA,NA,1.293892957,NA,1.266882183,1.054049593
2003,5,US-WCr,45.8059,-90.0799,DBF,0.46018859,NA,1.181190488,1.229581747,0.52785172,NA,1.112411616,1.16076998,0.880301543,NA,0.75415001,0.80233703,1.916474392,NA,0.299108992,0.251425707
2003,6,US-WCr,45.8059,-90.0799,DBF,1.467309035,NA,0.451827969,0.675136895,1.760620469,NA,0.74816228,0.970806462,0.79755674,NA,0.224826815,0,1.075621674,NA,0.056103865,0.280300489
2003,7,US-WCr,45.8059,-90.0799,DBF,0.525560241,NA,0.323053549,0.524824129,0.811522276,NA,0.609597736,0.810788281,1.50E-14,NA,0.203576609,0.000740001,0.107355642,NA,0.096002417,0.106616435
2003,8,US-WCr,45.8059,-90.0799,DBF,0.46275285,NA,0.271414827,1.015871789,0.663318351,NA,0.471598339,1.217541547,0,NA,0.190456679,0.550571156,0.018518984,NA,0.171972965,0.5691921
2003,9,US-WCr,45.8059,-90.0799,DBF,0.734683464,NA,1.006578484,0.332414931,0.832292832,NA,1.103920494,0.430419858,0.490839744,NA,0.763402671,0.087583046,0.559697837,NA,0.28425741,0.967211795
2003,10,US-WCr,45.8059,-90.0799,DBF,0.867868125,NA,0.987525449,0.508260523,0.54048094,NA,0.660533437,0.179685722,0.312496939,NA,0.432824623,0.049125305,0.681685104,NA,0.560157393,1.046913801
2004,5,US-WCr,45.8059,-90.0799,DBF,0.810667181,NA,0.962559056,0.601617365,0.760789522,NA,0.912757776,0.551634585,0.451360206,NA,0.603802299,0.241553121,0.59830297,NA,0.444253493,0.810322308
2004,6,US-WCr,45.8059,-90.0799,DBF,0.579713733,NA,0.395618191,1.05423898,0.983979894,NA,0.799144405,1.460412429,1.22E-14,NA,0.183034466,0.471790214,0.352786376,NA,0.169106189,0.826241002
2004,7,US-WCr,45.8059,-90.0799,DBF,0.436473962,NA,0.603591214,0.045883383,0.894568365,NA,1.060916707,0.41443036,0,NA,0.167849873,0.484471938,0.159608334,NA,0.008509442,0.644853529
