year,month,site,lat,lon,type,T1_ERROR,T2_ERROR,T3_ERROR,T4_ERROR
2011,9,RU-Fyo,56.46153,32.92208,ENF,1.062144314,0.834057705,0.506685947,0.563979043
2011,10,RU-Fyo,56.46153,32.92208,ENF,0.76442281,0.412516359,0.281330235,0.702947988
2011,3,RU-Fyo,56.46153,32.92208,ENF,0.490074861,0.227550622,2.611527764,1.669424761
2011,4,RU-Fyo,56.46153,32.92208,ENF,0.853611941,0.479169323,0.203729202,0.693773247
2011,5,RU-Fyo,56.46153,32.92208,ENF,1.041324512,0.881894209,0.48378717,0.528875592
2011,6,RU-Fyo,56.46153,32.92208,ENF,0.716418774,0.931975002,0,0.21500649
2011,7,RU-Fyo,56.46153,32.92208,ENF,0.500546122,0.513583758,0,0.076206544
2011,8,RU-Fyo,56.46153,32.92208,ENF,0.793542601,0.974114844,0,0.276003477
2012,3,RU-Fyo,56.46153,32.92208,ENF,0.520686453,0.248087131,2.340865998,1.600721456
2012,1,RU-Fyo,56.46153,32.92208,ENF,1.453142144,0.679961771,NA,1.295981521
2012,2,RU-Fyo,56.46153,32.92208,ENF,2.50981372,1.167854349,NA,1.299348461
2012,4,RU-Fyo,56.46153,32.92208,ENF,0.733951004,0.459872245,0.185194993,0.699120439
2012,5,RU-Fyo,56.46153,32.92208,ENF,0.773211396,0.92926608,0.497419716,0.469313
2012,6,RU-Fyo,56.46153,32.92208,ENF,0.680810551,0.9775592,0,0.38994493
2012,7,RU-Fyo,56.46153,32.92208,ENF,0.452210291,0.834268571,0,0.107404712
2012,8,RU-Fyo,56.46153,32.92208,ENF,0.644812221,0.983848721,0,0.366187679
2012,9,RU-Fyo,56.46153,32.92208,ENF,0.849496571,0.829946594,0.490376341,0.560011834
2013,6,RU-Fyo,56.46153,32.92208,ENF,0.450591811,0.841345307,0,0.129377408
2013,7,RU-Fyo,56.46153,32.92208,ENF,0.526693347,0.944158711,0,0.232205628
2013,8,RU-Fyo,56.46153,32.92208,ENF,0.549518672,0.960989639,0,0.25948522
2013,1,RU-Fyo,56.46153,32.92208,ENF,1.929004857,0.905017817,NA,1.286849797
2013,4,RU-Fyo,56.46153,32.92208,ENF,0.663520498,0.398456936,0.112732838,0.701131966
2013,5,RU-Fyo,56.46153,32.92208,ENF,0.597668346,0.981229669,0,0.325648921
2013,9,RU-Fyo,56.46153,32.92208,ENF,0.867621754,0.72424703,0.451448006,0.623901874
2013,10,RU-Fyo,56.46153,32.92208,ENF,0.735693529,0.465050834,0.289394209,0.695810953
2013,11,RU-Fyo,56.46153,32.92208,ENF,0.361705798,0.19367443,0.04102227,0.6423221
2014,6,RU-Fyo,56.46153,32.92208,ENF,0.82061605,0.974833504,0,0.401588606
2014,2,RU-Fyo,56.46153,32.92208,ENF,0.427846201,0.201395729,0.951585009,1.802525193
2014,3,RU-Fyo,56.46153,32.92208,ENF,0.36694296,0.186462767,0.202434445,0.636149531
2014,4,RU-Fyo,56.46153,32.92208,ENF,0.867203188,0.529029067,0.207724684,0.684860459
2014,5,RU-Fyo,56.46153,32.92208,ENF,0.809915464,0.977892671,0,0.391924191
2014,7,RU-Fyo,56.46153,32.92208,ENF,0.466129573,0.636870187,0,0.004795363
2014,8,RU-Fyo,56.46153,32.92208,ENF,0.629219468,0.932036056,0,0.201421136
2014,9,RU-Fyo,56.46153,32.92208,ENF,0.969524769,0.840953384,0.470223235,0.549015869
2014,10,RU-Fyo,56.46153,32.92208,ENF,0.536175683,0.282676787,0.022740012,0.688621392
2014,11,RU-Fyo,56.46153,32.92208,ENF,0.333344279,0.15761109,1.025953306,2.243554268
2014,12,RU-Fyo,56.46153,32.92208,ENF,0.906221612,0.421357153,4.887345176,1.361231645
2002,7,RU-Sam,72.3738,126.4958,GRA,0.263423347,0.822504048,0.468738302,0.801392548
2002,8,RU-Sam,72.3738,126.4958,GRA,0.273349457,0.795256977,0.484728859,0.816861919
2002,9,RU-Sam,72.3738,126.4958,GRA,0.082420182,0.060174528,0.507608713,1.008607364
2002,6,RU-Sam,72.3738,126.4958,GRA,0.321299441,0.547940627,0.255588322,0.892595232
2002,5,RU-Sam,72.3738,126.4958,GRA,1.516864726,0.763603568,NA,1.085511602
2002,3,RU-Sam,72.3738,126.4958,GRA,10.37044367,2.484298355,NA,1.167025442
2002,4,RU-Sam,72.3738,126.4958,GRA,6.265577812,1.938794811,NA,1.151788862
2003,3,RU-Sam,72.3738,126.4958,GRA,6.331082101,1.909513311,NA,1.151975873
2003,4,RU-Sam,72.3738,126.4958,GRA,3.000204443,1.263071651,NA,1.119678718
2003,5,RU-Sam,72.3738,126.4958,GRA,0.411562124,0.269431183,2.860703334,1.035436706
2003,6,RU-Sam,72.3738,126.4958,GRA,0.236678425,0.290157526,0.140448095,0.950394978
2003,7,RU-Sam,72.3738,126.4958,GRA,0.243341206,0.772030892,0.454650206,0.821919313
2003,8,RU-Sam,72.3738,126.4958,GRA,0.2715431,0.642266807,0.414127097,0.866549329
2003,9,RU-Sam,72.3738,126.4958,GRA,0.240451092,0.296674062,0.158337717,0.948963754
2005,3,RU-Sam,72.3738,126.4958,GRA,11.13087494,2.656808538,NA,1.173321375
2005,4,RU-Sam,72.3738,126.4958,GRA,4.049536356,1.515250748,NA,1.131953778
2005,5,RU-Sam,72.3738,126.4958,GRA,0.803319015,0.465953621,238.0361441,1.056688115
2005,6,RU-Sam,72.3738,126.4958,GRA,0.265345368,0.368569123,0.202856431,0.934221439
2005,7,RU-Sam,72.3738,126.4958,GRA,0.239291461,0.775766191,0.46218779,0.822254091
2005,8,RU-Sam,72.3738,126.4958,GRA,0.284493301,0.508319717,0.332543869,0.902049767
2005,9,RU-Sam,72.3738,126.4958,GRA,0.22780588,0.272037667,0.129346466,0.954837853
2005,10,RU-Sam,72.3738,126.4958,GRA,1.290282333,0.678921551,NA,1.078279084
2006,3,RU-Sam,72.3738,126.4958,GRA,13.32763078,3.097084654,NA,1.186514165
2006,4,RU-Sam,72.3738,126.4958,GRA,14.36855085,3.0059646,NA,1.179812366
2006,5,RU-Sam,72.3738,126.4958,GRA,0.735179796,0.448802997,NA,1.056019197
2006,6,RU-Sam,72.3738,126.4958,GRA,0.228683087,0.346645008,0.158404124,0.938834071
2006,7,RU-Sam,72.3738,126.4958,GRA,0.218786753,0.718212404,0.407626805,0.846069516
2006,8,RU-Sam,72.3738,126.4958,GRA,0.247853659,0.508469552,0.341839003,0.90405828
2006,9,RU-Sam,72.3738,126.4958,GRA,0.084545958,0.085970814,0.081117605,0.986888331
2007,4,RU-Sam,72.3738,126.4958,GRA,2.425022359,1.088262693,NA,1.107613577
2007,5,RU-Sam,72.3738,126.4958,GRA,0.380027595,0.261086008,2.872579637,1.035130255
2007,6,RU-Sam,72.3738,126.4958,GRA,0.253147061,0.437141134,0.265426053,0.921124611
2007,7,RU-Sam,72.3738,126.4958,GRA,0.228202525,0.73152796,0.456982861,0.840204557
2007,8,RU-Sam,72.3738,126.4958,GRA,0.235988615,0.697566266,0.44095196,0.848200298
2007,9,RU-Sam,72.3738,126.4958,GRA,0.182188508,0.216353017,0.116680929,0.965018226
2007,3,RU-Sam,72.3738,126.4958,GRA,10.58133505,2.528999812,NA,1.169888779
2008,5,RU-Sam,72.3738,126.4958,GRA,0.669662249,0.385435085,17.18181818,1.048489489
2008,6,RU-Sam,72.3738,126.4958,GRA,0.287450929,0.318643986,0.130324498,0.944574005
2008,7,RU-Sam,72.3738,126.4958,GRA,0.333568465,0.565449368,0.335644736,0.888008885
2008,8,RU-Sam,72.3738,126.4958,GRA,0.269722388,0.837464521,0.512226303,0.794725257
2008,9,RU-Sam,72.3738,126.4958,GRA,0.156487768,0.136695422,0.000497122,0.978255545
2009,8,RU-Sam,72.3738,126.4958,GRA,0.188248442,0.59995925,0.375393527,0.877796661
2009,9,RU-Sam,72.3738,126.4958,GRA,0.146701768,0.220971465,0.117395581,0.963373939
2009,10,RU-Sam,72.3738,126.4958,GRA,1.421099363,0.752315424,NA,1.084572575
2009,3,RU-Sam,72.3738,126.4958,GRA,14.79880389,3.047859208,NA,1.183652066
2009,4,RU-Sam,72.3738,126.4958,GRA,4.634910201,1.508172162,NA,1.132900656
2009,5,RU-Sam,72.3738,126.4958,GRA,1.113032813,0.636127917,NA,1.074453048
2009,6,RU-Sam,72.3738,126.4958,GRA,0.193811515,0.482259218,0.294039784,0.908938269
2009,7,RU-Sam,72.3738,126.4958,GRA,0.186833364,0.612007456,0.386529625,0.87437824
2010,9,RU-Sam,72.3738,126.4958,GRA,0.327799084,0.237372065,0.097973259,0.961238581
2010,7,RU-Sam,72.3738,126.4958,GRA,0.345591912,0.969643917,0.55854605,0.704572625
2010,8,RU-Sam,72.3738,126.4958,GRA,0.485621347,0.767754969,0.455019915,0.829019374
2010,4,RU-Sam,72.3738,126.4958,GRA,3.837279604,1.631991867,NA,1.136425912
2010,5,RU-Sam,72.3738,126.4958,GRA,0.576728655,0.303134264,3.645499673,1.040026208
2010,6,RU-Sam,72.3738,126.4958,GRA,0.499672808,0.482106602,0.303060002,0.910869153
2011,5,RU-Sam,72.3738,126.4958,GRA,0.747713284,0.415810748,23.91210449,1.051718498
2011,4,RU-Sam,72.3738,126.4958,GRA,2.302764748,1.0700335,NA,1.106417149
2011,8,RU-Sam,72.3738,126.4958,GRA,0.323710319,0.751371953,0.479221352,0.834851254
2011,3,RU-Sam,72.3738,126.4958,GRA,7.105621863,2.108304497,NA,1.15532884
2011,6,RU-Sam,72.3738,126.4958,GRA,0.34394037,0.419758791,0.24013361,0.924953686
2011,7,RU-Sam,72.3738,126.4958,GRA,0.276659379,0.869514801,0.513863705,0.781799979
2011,9,RU-Sam,72.3738,126.4958,GRA,0.140325407,0.113641266,0.030440943,0.982090449
2012,4,RU-Sam,72.3738,126.4958,GRA,5.87181941,1.901243592,NA,1.150328082
2012,5,RU-Sam,72.3738,126.4958,GRA,0.456849188,0.277421168,3.867039546,1.036292137
2012,3,RU-Sam,72.3738,126.4958,GRA,16.10633823,3.397105596,NA,1.190419178
2012,8,RU-Sam,72.3738,126.4958,GRA,0.313274099,0.725411664,0.468999074,0.838826345
2012,9,RU-Sam,72.3738,126.4958,GRA,0.274073262,0.286844753,0.176855933,0.951897067
2012,6,RU-Sam,72.3738,126.4958,GRA,0.339831307,0.581600631,0.341825611,0.882895116
2012,7,RU-Sam,72.3738,126.4958,GRA,0.267394402,0.847870025,0.487886344,0.792242709
2013,3,RU-Sam,72.3738,126.4958,GRA,14.65869871,3.047993409,NA,1.1836549
2013,4,RU-Sam,72.3738,126.4958,GRA,2.963182598,1.222797754,NA,1.11812681
2013,5,RU-Sam,72.3738,126.4958,GRA,0.173295208,0.140276105,1.305046938,1.019786841
2013,9,RU-Sam,72.3738,126.4958,GRA,0.16687878,0.214142252,0.123575811,0.965337827
2013,7,RU-Sam,72.3738,126.4958,GRA,0.20993856,0.692316446,0.430336859,0.854355646
2013,8,RU-Sam,72.3738,126.4958,GRA,0.217880121,0.648366098,0.417761787,0.867611477
2013,6,RU-Sam,72.3738,126.4958,GRA,0.22025453,0.363943648,0.172114041,0.93520349
2014,4,RU-Sam,72.3738,126.4958,GRA,1.866874691,0.904040692,NA,1.094821931
2014,3,RU-Sam,72.3738,126.4958,GRA,7.490787128,2.078001866,NA,1.15693507
2014,5,RU-Sam,72.3738,126.4958,GRA,0.501887401,0.312574661,6.408569147,1.041222613
2014,6,RU-Sam,72.3738,126.4958,GRA,0.300384913,0.536261303,0.27874321,0.894958316
2014,7,RU-Sam,72.3738,126.4958,GRA,0.251567243,0.793187129,0.477894737,0.813642113
2014,8,RU-Sam,72.3738,126.4958,GRA,0.254632389,0.775955966,0.485391766,0.822182379
2014,9,RU-Sam,72.3738,126.4958,GRA,0.227977024,0.251654423,0.126433309,0.95766234
2014,10,RU-Sam,72.3738,126.4958,GRA,1.214821245,0.642896489,NA,1.075066142
2010,3,RU-Tks,71.59427,128.88782,GRA,10.7876798,2.771516056,NA,1.179121299
2010,4,RU-Tks,71.59427,128.88782,GRA,2.984689297,1.337210181,NA,1.124817717
2010,5,RU-Tks,71.59427,128.88782,GRA,0.386850381,0.219435015,3.769826999,1.029380258
2010,6,RU-Tks,71.59427,128.88782,GRA,0.445207222,0.524222712,0.323695525,0.900767436
2010,7,RU-Tks,71.59427,128.88782,GRA,0.319111432,0.935812139,0.513797944,0.738256974
2010,8,RU-Tks,71.59427,128.88782,GRA,0.403323982,0.784447995,0.413742768,0.822851954
2010,9,RU-Tks,71.59427,128.88782,GRA,0.280888911,0.220433575,0.056779904,0.964290292
2011,8,RU-Tks,71.59427,128.88782,GRA,0.301042311,0.731577635,0.450152012,0.841635791
2011,9,RU-Tks,71.59427,128.88782,GRA,0.124410625,0.10542366,0.18226601,0.983795309
2011,10,RU-Tks,71.59427,128.88782,GRA,1.470426785,0.742572863,NA,1.082201818
2011,2,RU-Tks,71.59427,128.88782,GRA,18.99339246,4.007950856,NA,1.199821426
2011,5,RU-Tks,71.59427,128.88782,GRA,0.787193058,0.442221112,NA,1.05446591
2011,6,RU-Tks,71.59427,128.88782,GRA,0.267657181,0.284283697,0.143063726,0.952387034
2011,7,RU-Tks,71.59427,128.88782,GRA,0.263847541,0.839277739,0.473284871,0.796165861
2012,3,RU-Tks,71.59427,128.88782,GRA,14.08830961,3.350144937,NA,1.191469633
2012,4,RU-Tks,71.59427,128.88782,GRA,6.228423702,1.98376991,NA,1.15088083
2012,5,RU-Tks,71.59427,128.88782,GRA,0.313457854,0.195243261,7.126484803,1.026922443
2012,6,RU-Tks,71.59427,128.88782,GRA,0.364024836,0.555888544,0.249168219,0.889824484
2012,7,RU-Tks,71.59427,128.88782,GRA,0.277546255,0.871522623,0.4711398,0.785585349
2012,8,RU-Tks,71.59427,128.88782,GRA,0.330124145,0.73753759,0.438210837,0.836103321
2012,9,RU-Tks,71.59427,128.88782,GRA,0.283959981,0.279557616,0.087885986,0.952316937
2012,10,RU-Tks,71.59427,128.88782,GRA,2.185778867,1.020524425,NA,1.104341682
2013,4,RU-Tks,71.59427,128.88782,GRA,4.243201566,1.443163584,NA,1.127305813
2013,5,RU-Tks,71.59427,128.88782,GRA,0.215544665,0.183626018,2.855871263,1.025441347
2013,6,RU-Tks,71.59427,128.88782,GRA,0.188349579,0.373736437,0.150592815,0.93311863
2013,7,RU-Tks,71.59427,128.88782,GRA,0.189816208,0.587545803,0.336862047,0.88376055
2013,8,RU-Tks,71.59427,128.88782,GRA,0.184795305,0.615703092,0.359435477,0.874234998
2013,9,RU-Tks,71.59427,128.88782,GRA,0.119777173,0.163994437,0.035822184,0.974076515
2013,10,RU-Tks,71.59427,128.88782,GRA,1.412230076,0.749982656,NA,1.082391062
2014,3,RU-Tks,71.59427,128.88782,GRA,5.884970857,1.836128814,NA,1.148994733
2014,4,RU-Tks,71.59427,128.88782,GRA,1.566756663,0.790848092,NA,1.086125254
2014,5,RU-Tks,71.59427,128.88782,GRA,0.50157979,0.319049887,9.730124393,1.041059351
2014,6,RU-Tks,71.59427,128.88782,GRA,0.279828555,0.468244861,0.202277498,0.913640669
2014,7,RU-Tks,71.59427,128.88782,GRA,0.257910861,0.703632288,0.41287844,0.846198999
2014,8,RU-Tks,71.59427,128.88782,GRA,0.241394963,0.766934255,0.45634303,0.827650502
2014,9,RU-Tks,71.59427,128.88782,GRA,0.221276031,0.26132459,0.073798036,0.955826488
2005,6,SD-Dem,13.2829,30.4783,SAV,0.769276747,4.939872987,0,0.170513969
2005,5,SD-Dem,13.2829,30.4783,SAV,0.830177231,4.657709905,0,0.13772866
2005,1,SD-Dem,13.2829,30.4783,SAV,2.277113092,0.614339134,0,0.673756965
2005,2,SD-Dem,13.2829,30.4783,SAV,1.275036018,2.685429444,0,0.249314018
2005,3,SD-Dem,13.2829,30.4783,SAV,1.253401044,2.687366038,0,0.233192499
2005,4,SD-Dem,13.2829,30.4783,SAV,0.770337159,4.649790115,0,0.165026456
2005,7,SD-Dem,13.2829,30.4783,SAV,1.089714303,3.337426418,0,0.158332984
2005,8,SD-Dem,13.2829,30.4783,SAV,1.318561572,2.504370212,0,0.248984636
2005,10,SD-Dem,13.2829,30.4783,SAV,1.034314369,3.729639055,0,0.089921709
2005,11,SD-Dem,13.2829,30.4783,SAV,1.662541089,1.193573004,0,0.447200904
2005,9,SD-Dem,13.2829,30.4783,SAV,1.134101934,3.159048745,0,0.187515555
2005,12,SD-Dem,13.2829,30.4783,SAV,1.680692647,1.132887673,0,0.436300203
2007,12,SD-Dem,13.2829,30.4783,SAV,2.414303282,0.06101108,0,0.560294626
2007,9,SD-Dem,13.2829,30.4783,SAV,1.73024199,2.427350348,0,0.28368015
2007,10,SD-Dem,13.2829,30.4783,SAV,1.252923558,3.989653966,0,0.00235479
2007,11,SD-Dem,13.2829,30.4783,SAV,1.677081194,2.568278989,0,0.250503218
2007,8,SD-Dem,13.2829,30.4783,SAV,1.877856629,1.895423348,0,0.362830205
2007,6,SD-Dem,13.2829,30.4783,SAV,1.124128112,4.413513672,0,0.06155552
2007,7,SD-Dem,13.2829,30.4783,SAV,1.763799811,2.305158622,0,0.299473676
2007,3,SD-Dem,13.2829,30.4783,SAV,1.686186301,2.58834044,0,0.262415872
2007,4,SD-Dem,13.2829,30.4783,SAV,1.096486654,4.503772289,0,0.084862695
2007,5,SD-Dem,13.2829,30.4783,SAV,0.814616582,5.784129436,0,0.510169767
2007,1,SD-Dem,13.2829,30.4783,SAV,2.69635749,0.797026908,0.580881079,0.727762165
2007,2,SD-Dem,13.2829,30.4783,SAV,2.339220156,0.402056987,0,0.541653265
2008,1,SD-Dem,13.2829,30.4783,SAV,2.181557204,0.32290893,0,0.640762903
2008,2,SD-Dem,13.2829,30.4783,SAV,2.132000183,0.263117364,0,0.62137334
2008,3,SD-Dem,13.2829,30.4783,SAV,1.060839885,3.444983363,0,0.110306293
2008,4,SD-Dem,13.2829,30.4783,SAV,0.822330843,4.685409464,0,0.144683639
2008,5,SD-Dem,13.2829,30.4783,SAV,0.768951725,4.933251079,0,0.168721909
2008,6,SD-Dem,13.2829,30.4783,SAV,0.862869989,4.498310929,0,0.099190898
2008,7,SD-Dem,13.2829,30.4783,SAV,1.181263615,3.073789205,0,0.166861547
2008,8,SD-Dem,13.2829,30.4783,SAV,1.411410438,2.074407366,0,0.318247804
2008,9,SD-Dem,13.2829,30.4783,SAV,1.249728008,2.781363284,0,0.236143017
2008,10,SD-Dem,13.2829,30.4783,SAV,1.219416768,2.910087059,0,0.191412597
2008,11,SD-Dem,13.2829,30.4783,SAV,1.555278062,1.561284627,0,0.390941284
2008,12,SD-Dem,13.2829,30.4783,SAV,1.874963933,0.466601474,0,0.506010303
2009,7,SD-Dem,13.2829,30.4783,SAV,1.451667277,3.075022564,0,0.16667328
2009,8,SD-Dem,13.2829,30.4783,SAV,1.489299185,2.845843561,0,0.235456748
2009,9,SD-Dem,13.2829,30.4783,SAV,1.294505463,3.527015895,0,0.095322488
2009,10,SD-Dem,13.2829,30.4783,SAV,1.156133562,4.0105776,0,0.031664708
2009,11,SD-Dem,13.2829,30.4783,SAV,1.808002354,1.751011587,0,0.359926905
2009,12,SD-Dem,13.2829,30.4783,SAV,2.409108483,0.238577325,0,0.617554663
2009,6,SD-Dem,13.2829,30.4783,SAV,0.779643553,5.308515704,0,0.351598019
2009,5,SD-Dem,13.2829,30.4783,SAV,0.89812525,4.903321231,0,0.245279967
2009,4,SD-Dem,13.2829,30.4783,SAV,0.802888061,5.580809359,0,0.374816656
2009,2,SD-Dem,13.2829,30.4783,SAV,1.832191789,1.669833678,0,0.370149487
2009,1,SD-Dem,13.2829,30.4783,SAV,2.256071092,0.317103617,0,0.552237528
2009,3,SD-Dem,13.2829,30.4783,SAV,1.71684227,2.059862624,0,0.342218491
2010,9,SN-Dhr,15.40278,-15.43222,SAV,0.956102939,2.507454483,0,0.248562248
2010,10,SN-Dhr,15.40278,-15.43222,SAV,0.836551823,3.140946277,0,0.18449036
2010,8,SN-Dhr,15.40278,-15.43222,SAV,0.871451617,2.950901635,0,0.212267943
2010,11,SN-Dhr,15.40278,-15.43222,SAV,0.829525677,3.17969919,0,0.178681642
2010,12,SN-Dhr,15.40278,-15.43222,SAV,0.784108631,3.434071207,0,0.139195274
2010,1,SN-Dhr,15.40278,-15.43222,SAV,0.718425412,3.813331601,0,0.075205393
2010,6,SN-Dhr,15.40278,-15.43222,SAV,0.911796393,2.633422723,0,0.241088166
2010,7,SN-Dhr,15.40278,-15.43222,SAV,0.870304322,2.957083634,0,0.211381941
2010,3,SN-Dhr,15.40278,-15.43222,SAV,0.84143145,2.983685413,0,0.188031137
2010,4,SN-Dhr,15.40278,-15.43222,SAV,0.87113391,2.83417502,0,0.237171218
2010,5,SN-Dhr,15.40278,-15.43222,SAV,0.969491736,2.439661436,0,0.257798842
2010,2,SN-Dhr,15.40278,-15.43222,SAV,0.755864803,3.427037704,0,0.11353216
2011,8,SN-Dhr,15.40278,-15.43222,SAV,0.883849785,3.214588192,0,0.178589085
2011,1,SN-Dhr,15.40278,-15.43222,SAV,0.767889585,3.780110999,0,0.078463326
2011,2,SN-Dhr,15.40278,-15.43222,SAV,1.011506684,2.717608706,0,0.244921795
2011,3,SN-Dhr,15.40278,-15.43222,SAV,0.98801692,2.832739586,0,0.228991674
2011,4,SN-Dhr,15.40278,-15.43222,SAV,0.741081947,3.913785345,0,0.051821929
2011,5,SN-Dhr,15.40278,-15.43222,SAV,0.75065321,3.865943665,0,0.028781352
2011,6,SN-Dhr,15.40278,-15.43222,SAV,0.700743821,4.116755261,0,0.008637615
2011,7,SN-Dhr,15.40278,-15.43222,SAV,0.839552144,3.593130861,0,0.082468739
2011,9,SN-Dhr,15.40278,-15.43222,SAV,0.881699306,3.224869942,0,0.176921162
2011,10,SN-Dhr,15.40278,-15.43222,SAV,0.800777318,3.800311961,0,0.077518786
2011,11,SN-Dhr,15.40278,-15.43222,SAV,0.984632438,2.849450356,0,0.200297523
2011,12,SN-Dhr,15.40278,-15.43222,SAV,1.415031682,0.994641282,0,0.45314542
2012,7,SN-Dhr,15.40278,-15.43222,SAV,1.071378148,3.448344736,0,0.109700025
2012,8,SN-Dhr,15.40278,-15.43222,SAV,1.2231666,2.946573894,0,0.212887523
2012,9,SN-Dhr,15.40278,-15.43222,SAV,1.210250146,3.00157529,0,0.204971674
2012,1,SN-Dhr,15.40278,-15.43222,SAV,1.794160482,0.803333133,0,0.47652358
2012,2,SN-Dhr,15.40278,-15.43222,SAV,1.656352755,1.244070168,0,0.428534367
2012,3,SN-Dhr,15.40278,-15.43222,SAV,1.194369563,3.069472144,0,0.195071819
2012,4,SN-Dhr,15.40278,-15.43222,SAV,1.023193692,3.642985931,0,0.073436482
2012,5,SN-Dhr,15.40278,-15.43222,SAV,0.734419521,4.827466612,0,0.220085804
2012,6,SN-Dhr,15.40278,-15.43222,SAV,0.837296016,4.65931124,0,0.098978023
2012,10,SN-Dhr,15.40278,-15.43222,SAV,1.040331634,3.74214064,0,0.087746409
2012,11,SN-Dhr,15.40278,-15.43222,SAV,1.066644166,3.625585703,0,0.107727553
2012,12,SN-Dhr,15.40278,-15.43222,SAV,1.793231938,0.806262716,0,0.492878449
2013,12,SN-Dhr,15.40278,-15.43222,SAV,1.786472644,1.229762889,0,0.442933759
2013,3,SN-Dhr,15.40278,-15.43222,SAV,1.057715655,4.066412711,0,0.028332844
2013,1,SN-Dhr,15.40278,-15.43222,SAV,1.84184603,1.018247172,0,0.45521449
2013,2,SN-Dhr,15.40278,-15.43222,SAV,1.377536907,2.668023129,0,0.26109149
2013,5,SN-Dhr,15.40278,-15.43222,SAV,0.784034386,5.232012001,0,0.300993264
2013,6,SN-Dhr,15.40278,-15.43222,SAV,0.999697998,4.093085597,0,0.020756367
2013,7,SN-Dhr,15.40278,-15.43222,SAV,1.062877871,3.852063219,0,0.064288568
2013,8,SN-Dhr,15.40278,-15.43222,SAV,1.362062665,2.810456653,0,0.205955128
2013,9,SN-Dhr,15.40278,-15.43222,SAV,1.297527645,2.965124852,0,0.190956511
2013,10,SN-Dhr,15.40278,-15.43222,SAV,1.041765179,4.133686319,0,0.019345716
2013,11,SN-Dhr,15.40278,-15.43222,SAV,1.271846722,3.061209474,0,0.175659326
2013,4,SN-Dhr,15.40278,-15.43222,SAV,1.154442245,3.660959615,0,0.070580642
2009,2,US-AR1,36.4267,-99.42,GRA,1.158370822,0.517750283,0.141293618,0.902353151
2009,3,US-AR1,36.4267,-99.42,GRA,1.705108966,0.819615391,0.389062494,0.804744518
2009,4,US-AR1,36.4267,-99.42,GRA,1.840817349,0.946710892,0.493959137,0.732900342
2009,5,US-AR1,36.4267,-99.42,GRA,1.662821318,0.884116163,0,0.569242602
2009,6,US-AR1,36.4267,-99.42,GRA,0.780472335,1.665875806,0,0.122538551
2009,7,US-AR1,36.4267,-99.42,GRA,0.636201738,2.531873774,0,0.036972157
2009,8,US-AR1,36.4267,-99.42,GRA,0.799978818,1.610229673,0,0.115490557
2009,9,US-AR1,36.4267,-99.42,GRA,1.457279084,0.626286086,0,0.483104196
2009,10,US-AR1,36.4267,-99.42,GRA,1.704187906,0.829091823,0.444330858,0.802880547
2009,11,US-AR1,36.4267,-99.42,GRA,1.670296044,0.795682383,0.393754152,0.818559891
2009,12,US-AR1,36.4267,-99.42,GRA,0.010083683,0.004421365,1.414189203,1.00064782
2010,1,US-AR1,36.4267,-99.42,GRA,0.035315138,0.01544541,1.485387077,0.997717185
2010,2,US-AR1,36.4267,-99.42,GRA,0.124164612,0.054279232,0.796739799,0.99183858
2010,3,US-AR1,36.4267,-99.42,GRA,1.420917537,0.647320445,0.268769838,0.866889228
2010,4,US-AR1,36.4267,-99.42,GRA,1.863155222,0.984171269,0.560074567,0.659366058
2010,5,US-AR1,36.4267,-99.42,GRA,1.664716059,0.825181703,0,0.545458074
2010,6,US-AR1,36.4267,-99.42,GRA,0.726047322,2.253111241,0,0.034062502
2010,7,US-AR1,36.4267,-99.42,GRA,0.753316068,2.172690562,0,0.032778478
2010,8,US-AR1,36.4267,-99.42,GRA,0.672500859,2.687285723,0,0.07502402
2010,9,US-AR1,36.4267,-99.42,GRA,1.113066443,0.443211058,0,0.281770084
2010,10,US-AR1,36.4267,-99.42,GRA,1.832391809,0.9653942,0.563190523,0.634127179
2010,11,US-AR1,36.4267,-99.42,GRA,1.403007518,0.63279015,0.169099503,0.869325891
2010,12,US-AR1,36.4267,-99.42,GRA,0.444356053,0.193849561,0.555319679,0.968344286
2011,11,US-AR1,36.4267,-99.42,GRA,1.531525826,0.642764106,0.259325554,0.866402527
2011,10,US-AR1,36.4267,-99.42,GRA,2.414577081,0.981494146,0.551160061,0.65263965
2011,7,US-AR1,36.4267,-99.42,GRA,0.732920425,4.797985627,0,0.536528541
2011,8,US-AR1,36.4267,-99.42,GRA,0.942396365,4.133686319,0,0.323319223
2011,1,US-AR1,36.4267,-99.42,GRA,0.079398804,0.034139066,2.046065601,0.994809428
2011,2,US-AR1,36.4267,-99.42,GRA,0.488449769,0.208361872,1.153328527,0.966366407
2011,3,US-AR1,36.4267,-99.42,GRA,1.781968812,0.748111611,0.333018669,0.832384668
2011,4,US-AR1,36.4267,-99.42,GRA,2.37368236,0.983593488,0.523925236,0.662642683
2011,5,US-AR1,36.4267,-99.42,GRA,2.297849127,0.598071207,0,0.486395955
2011,6,US-AR1,36.4267,-99.42,GRA,1.086808492,3.48564893,0,0.219186712
2011,9,US-AR1,36.4267,-99.42,GRA,2.165093285,0.348113574,0,0.419773923
2011,12,US-AR1,36.4267,-99.42,GRA,0.496041075,0.210961487,0.247077163,0.965975771
2012,1,US-AR1,36.4267,-99.42,GRA,0.934194001,0.397126288,0.184371549,0.929832752
